site_id,family,locale,file_path,en_path,issue_type,backlog_reason
blog.aspose.org,3d,sr,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.sr.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.md,link_path_corrupted,"no exact reverse-match for: ['/kb/3d/typescript/how-to-export-gltf-in-typescript/', '/kb/3d/typescript/how-to-load-3d-models-in-typescript/']"
blog.aspose.org,3d,sv,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.sv.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.md,link_path_corrupted,"no exact reverse-match for: ['/kb/3d/typescript/how-to-export-gltf-in-typescript/', '/kb/3d/typescript/how-to-load-3d-models-in-typescript/']"
blog.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.th.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.md,link_path_corrupted,"no exact reverse-match for: ['/kb/3d/typescript/how-to-export-gltf-in-typescript/', '/kb/3d/typescript/how-to-load-3d-models-in-typescript/']"
blog.aspose.org,3d,tr,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.tr.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.md,link_path_corrupted,"no exact reverse-match for: ['/kb/3d/typescript/how-to-export-gltf-in-typescript/', '/kb/3d/typescript/how-to-load-3d-models-in-typescript/']"
blog.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.uk.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.md,link_path_corrupted,"no exact reverse-match for: ['/kb/3d/typescript/how-to-export-gltf-in-typescript/', '/kb/3d/typescript/how-to-load-3d-models-in-typescript/']"
blog.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.vi.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.md,link_path_corrupted,"no exact reverse-match for: ['/kb/3d/typescript/how-to-export-gltf-in-typescript/', '/kb/3d/typescript/how-to-load-3d-models-in-typescript/']"
blog.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.zh.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\typescript\introducing-aspose-3d-foss-for-typescript\index.md,link_path_corrupted,"no exact reverse-match for: ['/kb/3d/typescript/how-to-export-gltf-in-typescript/', '/kb/3d/typescript/how-to-load-3d-models-in-typescript/']"
docs.aspose.org,cells,ar,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ar\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,bg,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\bg\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,ca,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ca\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,cs,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\cs\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,da,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\da\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
