site_id,family,locale,file_path,en_path,issue_type,backlog_reason
blog.aspose.org,3d,lv,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.lv.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,ms,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.ms.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,nl,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.nl.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,no,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.no.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,pl,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.pl.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,pt,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.pt.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,ro,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.ro.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,ru,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.ru.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,sk,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.sk.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,sr,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.sr.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,sv,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.sv.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.th.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,tr,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.tr.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.uk.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.vi.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.zh.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\3d\java\convert-obj-stl-gltf-java\index.md,code_fence_dropped,"heading structure mismatch (en=27 tr=23) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,tr,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\net\cells-key-features-net\index.tr.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\net\cells-key-features-net\index.md,code_fence_dropped,"heading structure mismatch (en=16 tr=15) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,vi,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\net\cells-key-features-net\index.vi.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\net\cells-key-features-net\index.md,code_fence_dropped,"heading structure mismatch (en=16 tr=15) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,el,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.el.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,es,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.es.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,fa,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.fa.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,fi,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.fi.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,fr,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.fr.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,he,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.he.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,hi,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.hi.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,it,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.it.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,ja,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.ja.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,ko,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.ko.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,lt,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.lt.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,lv,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.lv.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,ms,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.ms.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,nl,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.nl.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,no,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.no.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,pl,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.pl.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,pt,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.pt.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,ro,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.ro.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,ru,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.ru.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,sk,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.sk.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,sr,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.sr.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,sv,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.sv.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,th,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.th.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,tr,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.tr.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,uk,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.uk.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,vi,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.vi.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,zh,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.zh.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\introducing-cells-foss-python\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,ar,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.ar.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,bg,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.bg.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,ca,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.ca.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,cs,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.cs.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,da,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.da.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,de,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.de.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,el,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.el.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,es,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.es.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,fa,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.fa.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,fi,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.fi.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,fr,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.fr.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,he,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.he.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
blog.aspose.org,cells,hi,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.hi.md,D:\onedrive\Documents\GitHub\aspose.org\content\blog.aspose.org\cells\python\python-excel-xlsx-library\index.md,code_fence_dropped,"heading structure mismatch (en=7 tr=5) -- ambiguous alignment, routed to backlog"
