site_id,family,locale,file_path,en_path,issue_type,detail,priority
docs.aspose.org,cells,vi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\vi\cells\typescript\developer-guide\working-with-spreadsheet-management.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\typescript\developer-guide\working-with-spreadsheet-management.md,code_fence_dropped,"src=16 fences, tgt=13 fences",3
docs.aspose.org,email,ar,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ar\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='?????. ?????? ?????????? FOSS',4
docs.aspose.org,email,bg,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\bg\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='??-????? ?? ?? ?? ???????.',4
docs.aspose.org,email,ca,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ca\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='? ?Foss?',4
docs.aspose.org,email,cs,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\cs\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='Nap??klad.E-mail FOSS',4
docs.aspose.org,email,da,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\da\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='Forestil dig.E-mail FOSS',4
docs.aspose.org,email,de,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\de\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='Ich schicke Ihnen eine E-Mail.',4
docs.aspose.org,email,el,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\el\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='??????? ?? ?? ?????? ???????????? ???????????? FOSS.',4
docs.aspose.org,email,es,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\es\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='El Correo.com FOSS',4
docs.aspose.org,email,fr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fr\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='[R?sum?] FOSS',4
docs.aspose.org,email,tr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\tr\email\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\_index.md,title_mismatch,EN='Aspose.Email FOSS' TR='Y?z? - Foss',4
docs.aspose.org,email,sv,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sv\email\cpp\developer-guide\reading-msg-files.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\developer-guide\reading-msg-files.md,code_fence_dropped,"src=12 fences, tgt=9 fences",3
docs.aspose.org,email,tr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\tr\email\cpp\developer-guide\reading-msg-files.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\developer-guide\reading-msg-files.md,code_fence_dropped,"src=12 fences, tgt=9 fences",3
docs.aspose.org,email,vi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\vi\email\cpp\developer-guide\reading-msg-files.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\developer-guide\reading-msg-files.md,code_fence_dropped,"src=12 fences, tgt=9 fences",3
docs.aspose.org,email,ar,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ar\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,bg,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\bg\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,ca,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ca\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,cs,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\cs\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,da,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\da\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,de,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\de\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,el,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\el\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,es,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\es\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,fa,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fa\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,fi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fi\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,fr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fr\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,he,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\he\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,hi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hi\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,hr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hr\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,hu,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hu\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,id,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\id\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,it,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\it\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,ja,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ja\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,ko,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ko\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,lt,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\lt\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,lv,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\lv\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,ms,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ms\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,nl,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\nl\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,no,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\no\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,pl,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\pl\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,pt,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\pt\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,ro,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ro\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,ru,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ru\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,sk,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sk\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,sr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sr\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,sv,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sv\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,th,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\th\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,tr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\tr\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,uk,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\uk\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,vi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\vi\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,zh,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\zh\email\cpp\getting-started\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\_index.md,link_path_corrupted,"['./developer-guide/features/', './developer-guide/']",3
docs.aspose.org,email,ar,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ar\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,bg,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\bg\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,ca,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ca\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,cs,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\cs\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,da,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\da\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,de,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\de\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,double_period,,4
docs.aspose.org,email,el,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\el\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,es,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\es\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,fa,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fa\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,fr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fr\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,['./installation/'],3
docs.aspose.org,email,he,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\he\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,hi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hi\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,hr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hr\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,hu,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hu\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,id,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\id\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,it,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\it\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,pt,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\pt\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,ro,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ro\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,ru,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ru\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,sk,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sk\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,sv,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sv\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,th,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\th\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,tr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\tr\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,uk,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\uk\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,vi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\vi\email\cpp\getting-started\quickstart.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\cpp\getting-started\quickstart.md,link_path_corrupted,"['./installation/', './developer-guide/']",3
docs.aspose.org,email,ar,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ar\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,bg,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\bg\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,ca,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ca\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,cs,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\cs\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,da,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\da\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,de,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\de\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,el,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\el\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,es,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\es\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,fa,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fa\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,fi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fi\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,fr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fr\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,he,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\he\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,hi,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hi\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,hr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hr\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,hu,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hu\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,id,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\id\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,it,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\it\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
docs.aspose.org,email,ja,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ja\email\net\developer-guide\eml-conversion.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\email\net\developer-guide\eml-conversion.md,link_path_corrupted,"['./features/', './reading-msg-files/']",3
