site_id,family,locale,issue_type,count
blog.aspose.org,slides,sr,code_fence_dropped,2
blog.aspose.org,slides,sv,code_fence_dropped,2
blog.aspose.org,slides,th,code_fence_dropped,2
blog.aspose.org,slides,tr,code_fence_dropped,2
blog.aspose.org,slides,uk,code_fence_dropped,2
blog.aspose.org,slides,vi,code_fence_dropped,2
blog.aspose.org,slides,zh,code_fence_dropped,2
docs.aspose.org,3d,de,double_period,2
docs.aspose.org,barcode,cs,link_path_corrupted,2
docs.aspose.org,barcode,es,link_path_corrupted,2
docs.aspose.org,barcode,he,link_path_corrupted,2
docs.aspose.org,cells,ar,empty_body,2
docs.aspose.org,cells,ca,empty_body,2
docs.aspose.org,cells,cs,empty_body,2
docs.aspose.org,cells,da,empty_body,2
docs.aspose.org,cells,de,empty_body,2
docs.aspose.org,cells,el,title_mismatch,2
docs.aspose.org,cells,es,empty_body,2
docs.aspose.org,cells,fa,empty_body,2
docs.aspose.org,cells,fi,empty_body,2
docs.aspose.org,cells,fr,empty_body,2
docs.aspose.org,cells,he,empty_body,2
docs.aspose.org,cells,hi,empty_body,2
docs.aspose.org,cells,hu,empty_body,2
docs.aspose.org,cells,id,empty_body,2
docs.aspose.org,cells,it,empty_body,2
docs.aspose.org,cells,ja,empty_body,2
docs.aspose.org,cells,ja,link_path_corrupted,2
docs.aspose.org,cells,ko,empty_body,2
docs.aspose.org,cells,ko,link_path_corrupted,2
docs.aspose.org,cells,lt,empty_body,2
docs.aspose.org,cells,lt,link_path_corrupted,2
docs.aspose.org,cells,lv,empty_body,2
docs.aspose.org,cells,lv,link_path_corrupted,2
docs.aspose.org,cells,ms,empty_body,2
docs.aspose.org,cells,ms,link_path_corrupted,2
docs.aspose.org,cells,nl,empty_body,2
docs.aspose.org,cells,nl,link_path_corrupted,2
docs.aspose.org,cells,no,empty_body,2
docs.aspose.org,cells,no,link_path_corrupted,2
docs.aspose.org,cells,pl,empty_body,2
docs.aspose.org,cells,pl,link_path_corrupted,2
docs.aspose.org,cells,ro,empty_body,2
docs.aspose.org,cells,ru,empty_body,2
docs.aspose.org,cells,sk,empty_body,2
docs.aspose.org,cells,sr,empty_body,2
docs.aspose.org,cells,sr,link_path_corrupted,2
docs.aspose.org,cells,sv,empty_body,2
docs.aspose.org,cells,tr,empty_body,2
docs.aspose.org,cells,uk,empty_body,2
docs.aspose.org,cells,vi,empty_body,2
docs.aspose.org,cells,zh,empty_body,2
docs.aspose.org,email,sv,code_fence_dropped,2
docs.aspose.org,email,tr,code_fence_dropped,2
docs.aspose.org,email,vi,code_fence_dropped,2
docs.aspose.org,font,ar,link_path_corrupted,2
docs.aspose.org,font,bg,link_path_corrupted,2
docs.aspose.org,font,ca,link_path_corrupted,2
docs.aspose.org,font,el,link_path_corrupted,2
docs.aspose.org,font,es,link_path_corrupted,2
docs.aspose.org,font,he,link_path_corrupted,2
docs.aspose.org,font,hr,link_path_corrupted,2
docs.aspose.org,font,hu,link_path_corrupted,2
docs.aspose.org,font,pt,link_path_corrupted,2
docs.aspose.org,font,ro,link_path_corrupted,2
docs.aspose.org,font,sv,link_path_corrupted,2
docs.aspose.org,font,tr,link_path_corrupted,2
docs.aspose.org,font,uk,link_path_corrupted,2
docs.aspose.org,font,vi,link_path_corrupted,2
docs.aspose.org,font,zh,link_path_corrupted,2
docs.aspose.org,page,cs,link_path_corrupted,2
docs.aspose.org,page,fi,link_path_corrupted,2
docs.aspose.org,page,hi,link_path_corrupted,2
docs.aspose.org,page,id,link_path_corrupted,2
docs.aspose.org,page,ko,link_path_corrupted,2
docs.aspose.org,page,lt,link_path_corrupted,2
docs.aspose.org,page,pl,link_path_corrupted,2
docs.aspose.org,page,ru,link_path_corrupted,2
docs.aspose.org,page,sr,link_path_corrupted,2
docs.aspose.org,pdf,sr,double_period,2
docs.aspose.org,pdf,sr,link_path_corrupted,2
docs.aspose.org,pdf,zh,title_mismatch,2
docs.aspose.org,slides,ar,double_period,2
docs.aspose.org,slides,ar,link_path_corrupted,2
docs.aspose.org,slides,bg,double_period,2
docs.aspose.org,slides,bg,link_path_corrupted,2
docs.aspose.org,slides,ca,double_period,2
docs.aspose.org,slides,ca,link_path_corrupted,2
docs.aspose.org,slides,cs,double_period,2
docs.aspose.org,slides,cs,link_path_corrupted,2
docs.aspose.org,slides,da,double_period,2
docs.aspose.org,slides,da,link_path_corrupted,2
docs.aspose.org,slides,de,double_period,2
docs.aspose.org,slides,de,link_path_corrupted,2
docs.aspose.org,slides,el,double_period,2
docs.aspose.org,slides,el,link_path_corrupted,2
docs.aspose.org,slides,es,double_period,2
docs.aspose.org,slides,es,link_path_corrupted,2
docs.aspose.org,slides,fr,link_path_corrupted,2
docs.aspose.org,slides,he,double_period,2
docs.aspose.org,slides,he,link_path_corrupted,2
docs.aspose.org,slides,hr,double_period,2
docs.aspose.org,slides,hr,link_path_corrupted,2
docs.aspose.org,slides,hu,double_period,2
docs.aspose.org,slides,hu,link_path_corrupted,2
docs.aspose.org,slides,id,double_period,2
docs.aspose.org,slides,id,link_path_corrupted,2
docs.aspose.org,slides,it,double_period,2
docs.aspose.org,slides,it,link_path_corrupted,2
docs.aspose.org,slides,ja,link_path_corrupted,2
docs.aspose.org,slides,ko,link_path_corrupted,2
docs.aspose.org,slides,pt,double_period,2
docs.aspose.org,slides,pt,link_path_corrupted,2
docs.aspose.org,slides,ro,double_period,2
docs.aspose.org,slides,ro,link_path_corrupted,2
docs.aspose.org,slides,ru,double_period,2
docs.aspose.org,slides,ru,link_path_corrupted,2
docs.aspose.org,slides,sk,double_period,2
docs.aspose.org,slides,sk,link_path_corrupted,2
docs.aspose.org,tex,ar,link_path_corrupted,2
docs.aspose.org,tex,bg,link_path_corrupted,2
docs.aspose.org,tex,ca,link_path_corrupted,2
docs.aspose.org,tex,el,link_path_corrupted,2
docs.aspose.org,tex,he,link_path_corrupted,2
docs.aspose.org,tex,hr,link_path_corrupted,2
docs.aspose.org,tex,pt,link_path_corrupted,2
docs.aspose.org,tex,sv,link_path_corrupted,2
docs.aspose.org,tex,th,link_path_corrupted,2
docs.aspose.org,tex,tr,link_path_corrupted,2
docs.aspose.org,tex,uk,link_path_corrupted,2
docs.aspose.org,tex,vi,link_path_corrupted,2
docs.aspose.org,tex,zh,link_path_corrupted,2
docs.aspose.org,words,bg,link_path_corrupted,2
docs.aspose.org,words,es,double_period,2
docs.aspose.org,words,fa,link_path_corrupted,2
docs.aspose.org,words,lv,link_path_corrupted,2
docs.aspose.org,words,ms,link_path_corrupted,2
docs.aspose.org,words,nl,link_path_corrupted,2
docs.aspose.org,words,no,link_path_corrupted,2
docs.aspose.org,words,sv,code_fence_dropped,2
docs.aspose.org,words,th,code_fence_dropped,2
docs.aspose.org,words,th,double_period,2
docs.aspose.org,words,th,link_path_corrupted,2
docs.aspose.org,words,th,partial_script_contamination_gate31,2
docs.aspose.org,words,tr,code_fence_dropped,2
docs.aspose.org,words,uk,code_fence_dropped,2
docs.aspose.org,words,uk,partial_script_contamination_gate31,2
docs.aspose.org,words,vi,code_fence_dropped,2
kb.aspose.org,3d,ar,link_path_corrupted,2
kb.aspose.org,3d,bg,link_path_corrupted,2
kb.aspose.org,3d,cs,link_path_corrupted,2
kb.aspose.org,3d,da,double_period,2
kb.aspose.org,3d,de,link_path_corrupted,2
kb.aspose.org,3d,el,link_path_corrupted,2
kb.aspose.org,3d,es,link_path_corrupted,2
kb.aspose.org,3d,hi,link_path_corrupted,2
kb.aspose.org,3d,hr,code_fence_dropped,2
kb.aspose.org,3d,hr,link_path_corrupted,2
kb.aspose.org,3d,ko,link_path_corrupted,2
kb.aspose.org,3d,lt,link_path_corrupted,2
kb.aspose.org,3d,pl,link_path_corrupted,2
kb.aspose.org,3d,sv,link_path_corrupted,2
kb.aspose.org,3d,vi,code_fence_dropped,2
kb.aspose.org,barcode,tr,code_fence_dropped,2
kb.aspose.org,barcode,vi,code_fence_dropped,2
kb.aspose.org,cells,bg,double_period,2
kb.aspose.org,cells,ca,double_period,2
kb.aspose.org,cells,da,double_period,2
kb.aspose.org,cells,es,double_period,2
kb.aspose.org,cells,fa,double_period,2
kb.aspose.org,cells,fr,double_period,2
kb.aspose.org,cells,he,double_period,2
kb.aspose.org,cells,hi,double_period,2
kb.aspose.org,cells,hu,code_fence_dropped,2
kb.aspose.org,cells,hu,double_period,2
kb.aspose.org,cells,id,code_fence_dropped,2
kb.aspose.org,cells,lt,title_mismatch,2
kb.aspose.org,cells,pt,double_period,2
kb.aspose.org,cells,ro,double_period,2
kb.aspose.org,cells,ru,double_period,2
kb.aspose.org,cells,th,double_period,2
kb.aspose.org,cells,tr,double_period,2
kb.aspose.org,cells,uk,double_period,2
kb.aspose.org,cells,vi,double_period,2
kb.aspose.org,email,it,double_period,2
kb.aspose.org,font,ar,double_period,2
kb.aspose.org,page,es,double_period,2
kb.aspose.org,page,id,link_path_corrupted,2
kb.aspose.org,page,th,double_period,2
kb.aspose.org,page,tr,double_period,2
kb.aspose.org,page,zh,double_period,2
kb.aspose.org,slides,ja,partial_script_contamination_gate31,2
kb.aspose.org,slides,zh,double_period,2
kb.aspose.org,words,es,double_period,2
kb.aspose.org,words,fa,partial_script_contamination_gate31,2
kb.aspose.org,words,fr,double_period,2
kb.aspose.org,words,he,partial_script_contamination_gate31,2
kb.aspose.org,words,ru,double_period,2
kb.aspose.org,words,ru,partial_script_contamination_gate31,2
products.aspose.org,cells,sv,title_mismatch,2
products.aspose.org,cells,th,title_mismatch,2
products.aspose.org,cells,tr,title_mismatch,2
products.aspose.org,cells,uk,title_mismatch,2
products.aspose.org,cells,vi,title_mismatch,2
products.aspose.org,cells,zh,title_mismatch,2
products.aspose.org,pdf,ko,title_mismatch,2
products.aspose.org,pdf,lt,title_mismatch,2
products.aspose.org,pdf,lv,title_mismatch,2
products.aspose.org,pdf,ms,title_mismatch,2
products.aspose.org,pdf,nl,title_mismatch,2
products.aspose.org,pdf,sv,title_mismatch,2
products.aspose.org,pdf,th,title_mismatch,2
products.aspose.org,pdf,tr,title_mismatch,2
products.aspose.org,pdf,uk,title_mismatch,2
products.aspose.org,pdf,vi,title_mismatch,2
products.aspose.org,pdf,zh,title_mismatch,2
reference.aspose.org,3d,es,title_mismatch,2
reference.aspose.org,3d,ja,newline_explosion,2
reference.aspose.org,3d,ja,table_desc_not_translated,2
reference.aspose.org,3d,ms,title_mismatch,2
reference.aspose.org,3d,nl,title_mismatch,2
reference.aspose.org,3d,vi,title_mismatch,2
reference.aspose.org,3d,zh,title_mismatch,2
reference.aspose.org,cells,es,title_mismatch,2
reference.aspose.org,cells,fa,title_mismatch,2
reference.aspose.org,cells,fi,title_mismatch,2
reference.aspose.org,cells,fr,title_mismatch,2
reference.aspose.org,cells,he,title_mismatch,2
reference.aspose.org,cells,hr,title_mismatch,2
reference.aspose.org,cells,hu,title_mismatch,2
reference.aspose.org,cells,id,title_mismatch,2
reference.aspose.org,cells,it,title_mismatch,2
reference.aspose.org,cells,ja,title_mismatch,2
reference.aspose.org,cells,ko,title_mismatch,2
reference.aspose.org,cells,lt,title_mismatch,2
reference.aspose.org,cells,lv,title_mismatch,2
reference.aspose.org,cells,ms,title_mismatch,2
reference.aspose.org,cells,nl,title_mismatch,2
reference.aspose.org,cells,no,title_mismatch,2
reference.aspose.org,cells,pl,title_mismatch,2
reference.aspose.org,cells,pt,title_mismatch,2
reference.aspose.org,cells,ro,title_mismatch,2
reference.aspose.org,cells,ru,title_mismatch,2
reference.aspose.org,cells,sk,title_mismatch,2
reference.aspose.org,cells,sr,shortcode_leak,2
reference.aspose.org,cells,sr,title_mismatch,2
reference.aspose.org,cells,sv,title_mismatch,2
reference.aspose.org,cells,th,title_mismatch,2
reference.aspose.org,cells,tr,title_mismatch,2
reference.aspose.org,cells,uk,title_mismatch,2
reference.aspose.org,cells,vi,title_mismatch,2
reference.aspose.org,cells,zh,title_mismatch,2
reference.aspose.org,note,ar,newline_explosion,2
reference.aspose.org,note,el,newline_explosion,2
reference.aspose.org,note,el,table_desc_not_translated,2
reference.aspose.org,note,hr,newline_explosion,2
reference.aspose.org,note,ja,newline_explosion,2
reference.aspose.org,note,ko,newline_explosion,2
reference.aspose.org,note,sr,newline_explosion,2
reference.aspose.org,note,th,newline_explosion,2
reference.aspose.org,note,th,table_desc_not_translated,2
reference.aspose.org,note,uk,newline_explosion,2
reference.aspose.org,note,uk,table_desc_not_translated,2
reference.aspose.org,pdf,ar,partial_script_contamination_gate31,2
reference.aspose.org,pdf,fa,partial_script_contamination_gate31,2
reference.aspose.org,pdf,he,double_period,2
reference.aspose.org,pdf,ru,partial_script_contamination_gate31,2
reference.aspose.org,pdf,uk,partial_script_contamination_gate31,2
reference.aspose.org,pdf,vi,double_period,2
reference.aspose.org,pdf,zh,partial_script_contamination_gate31,2
reference.aspose.org,slides,es,title_mismatch,2
reference.aspose.org,slides,fa,table_desc_not_translated,2
reference.aspose.org,slides,fa,title_mismatch,2
reference.aspose.org,slides,fi,title_mismatch,2
reference.aspose.org,slides,fr,title_mismatch,2
reference.aspose.org,slides,he,title_mismatch,2
reference.aspose.org,slides,hi,double_period,2
reference.aspose.org,slides,hr,title_mismatch,2
reference.aspose.org,slides,hu,title_mismatch,2
reference.aspose.org,slides,id,title_mismatch,2
reference.aspose.org,slides,it,title_mismatch,2
reference.aspose.org,slides,ja,title_mismatch,2
reference.aspose.org,slides,ko,title_mismatch,2
reference.aspose.org,slides,lt,title_mismatch,2
reference.aspose.org,slides,lv,title_mismatch,2
reference.aspose.org,slides,ms,title_mismatch,2
reference.aspose.org,slides,nl,title_mismatch,2
reference.aspose.org,slides,no,title_mismatch,2
reference.aspose.org,slides,th,double_period,2
reference.aspose.org,words,ar,newline_explosion,2
reference.aspose.org,words,ar,table_desc_not_translated,2
reference.aspose.org,words,bg,newline_explosion,2
reference.aspose.org,words,bg,table_desc_not_translated,2
reference.aspose.org,words,cs,newline_explosion,2
reference.aspose.org,words,da,newline_explosion,2
reference.aspose.org,words,de,newline_explosion,2
websites.aspose.org,conholdate,ar,title_mismatch,2
websites.aspose.org,conholdate,bg,title_mismatch,2
websites.aspose.org,conholdate,ca,title_mismatch,2
websites.aspose.org,conholdate,cs,title_mismatch,2
websites.aspose.org,conholdate,da,title_mismatch,2
websites.aspose.org,conholdate,de,title_mismatch,2
websites.aspose.org,conholdate,el,title_mismatch,2
websites.aspose.org,conholdate,es,title_mismatch,2
websites.aspose.org,conholdate,fa,title_mismatch,2
websites.aspose.org,conholdate,fi,title_mismatch,2
websites.aspose.org,conholdate,fr,title_mismatch,2
websites.aspose.org,conholdate,he,title_mismatch,2
websites.aspose.org,conholdate,hi,title_mismatch,2
websites.aspose.org,conholdate,hr,title_mismatch,2
websites.aspose.org,conholdate,hu,title_mismatch,2
websites.aspose.org,conholdate,it,title_mismatch,2
websites.aspose.org,conholdate,ja,title_mismatch,2
websites.aspose.org,conholdate,ko,title_mismatch,2
websites.aspose.org,conholdate,lt,title_mismatch,2
websites.aspose.org,conholdate,lv,title_mismatch,2
websites.aspose.org,conholdate,ms,title_mismatch,2
websites.aspose.org,conholdate,nl,title_mismatch,2
websites.aspose.org,conholdate,no,title_mismatch,2
websites.aspose.org,conholdate,pl,title_mismatch,2
websites.aspose.org,conholdate,pt,title_mismatch,2
websites.aspose.org,conholdate,ro,title_mismatch,2
websites.aspose.org,conholdate,ru,title_mismatch,2
websites.aspose.org,conholdate,sk,title_mismatch,2
websites.aspose.org,conholdate,sr,title_mismatch,2
websites.aspose.org,conholdate,sv,title_mismatch,2
websites.aspose.org,conholdate,th,title_mismatch,2
websites.aspose.org,conholdate,tr,title_mismatch,2
websites.aspose.org,conholdate,uk,title_mismatch,2
websites.aspose.org,conholdate,vi,title_mismatch,2
websites.aspose.org,conholdate,zh,title_mismatch,2
websites.aspose.org,groupdocs,bg,title_mismatch,2
websites.aspose.org,groupdocs,el,title_mismatch,2
websites.aspose.org,groupdocs,he,title_mismatch,2
websites.aspose.org,groupdocs,id,title_mismatch,2
websites.aspose.org,groupdocs,it,title_mismatch,2
websites.aspose.org,groupdocs,lt,title_mismatch,2
websites.aspose.org,groupdocs,no,title_mismatch,2
blog.aspose.org,3d,ar,code_fence_dropped,1
blog.aspose.org,3d,ar,link_path_corrupted,1
blog.aspose.org,3d,bg,code_fence_dropped,1
blog.aspose.org,3d,bg,link_path_corrupted,1
blog.aspose.org,3d,ca,code_fence_dropped,1
blog.aspose.org,3d,ca,link_path_corrupted,1
blog.aspose.org,3d,cs,code_fence_dropped,1
blog.aspose.org,3d,cs,link_path_corrupted,1
blog.aspose.org,3d,da,code_fence_dropped,1
blog.aspose.org,3d,da,link_path_corrupted,1
blog.aspose.org,3d,de,code_fence_dropped,1
blog.aspose.org,3d,de,link_path_corrupted,1
blog.aspose.org,3d,el,code_fence_dropped,1
blog.aspose.org,3d,el,link_path_corrupted,1
blog.aspose.org,3d,es,code_fence_dropped,1
blog.aspose.org,3d,es,link_path_corrupted,1
blog.aspose.org,3d,fa,code_fence_dropped,1
blog.aspose.org,3d,fa,link_path_corrupted,1
blog.aspose.org,3d,fi,code_fence_dropped,1
blog.aspose.org,3d,fi,link_path_corrupted,1
blog.aspose.org,3d,fr,code_fence_dropped,1
blog.aspose.org,3d,fr,link_path_corrupted,1
blog.aspose.org,3d,he,code_fence_dropped,1
blog.aspose.org,3d,he,link_path_corrupted,1
blog.aspose.org,3d,hi,code_fence_dropped,1
blog.aspose.org,3d,hi,link_path_corrupted,1
blog.aspose.org,3d,hr,code_fence_dropped,1
blog.aspose.org,3d,hr,link_path_corrupted,1
blog.aspose.org,3d,hu,code_fence_dropped,1
blog.aspose.org,3d,hu,link_path_corrupted,1
blog.aspose.org,3d,id,code_fence_dropped,1
blog.aspose.org,3d,id,link_path_corrupted,1
blog.aspose.org,3d,it,code_fence_dropped,1
blog.aspose.org,3d,it,link_path_corrupted,1
blog.aspose.org,3d,ja,code_fence_dropped,1
blog.aspose.org,3d,ja,link_path_corrupted,1
blog.aspose.org,3d,ko,code_fence_dropped,1
blog.aspose.org,3d,ko,link_path_corrupted,1
blog.aspose.org,3d,lt,code_fence_dropped,1
blog.aspose.org,3d,lt,link_path_corrupted,1
blog.aspose.org,3d,lv,code_fence_dropped,1
blog.aspose.org,3d,lv,link_path_corrupted,1
blog.aspose.org,3d,ms,code_fence_dropped,1
blog.aspose.org,3d,ms,link_path_corrupted,1
blog.aspose.org,3d,nl,code_fence_dropped,1
blog.aspose.org,3d,nl,link_path_corrupted,1
blog.aspose.org,3d,no,code_fence_dropped,1
blog.aspose.org,3d,no,link_path_corrupted,1
blog.aspose.org,3d,pl,code_fence_dropped,1
blog.aspose.org,3d,pl,link_path_corrupted,1
blog.aspose.org,3d,pt,code_fence_dropped,1
blog.aspose.org,3d,pt,link_path_corrupted,1
blog.aspose.org,3d,ro,code_fence_dropped,1
blog.aspose.org,3d,ro,link_path_corrupted,1
blog.aspose.org,3d,ru,code_fence_dropped,1
blog.aspose.org,3d,ru,link_path_corrupted,1
blog.aspose.org,3d,sk,code_fence_dropped,1
blog.aspose.org,3d,sk,link_path_corrupted,1
blog.aspose.org,3d,sr,code_fence_dropped,1
blog.aspose.org,3d,sr,link_path_corrupted,1
blog.aspose.org,3d,sv,code_fence_dropped,1
blog.aspose.org,3d,sv,link_path_corrupted,1
blog.aspose.org,3d,th,code_fence_dropped,1
blog.aspose.org,3d,th,link_path_corrupted,1
blog.aspose.org,3d,tr,code_fence_dropped,1
blog.aspose.org,3d,tr,link_path_corrupted,1
blog.aspose.org,3d,uk,code_fence_dropped,1
blog.aspose.org,3d,uk,link_path_corrupted,1
blog.aspose.org,3d,vi,code_fence_dropped,1
blog.aspose.org,3d,vi,link_path_corrupted,1
blog.aspose.org,3d,zh,code_fence_dropped,1
blog.aspose.org,3d,zh,link_path_corrupted,1
blog.aspose.org,cells,ar,code_fence_dropped,1
blog.aspose.org,cells,bg,code_fence_dropped,1
blog.aspose.org,cells,bg,double_period,1
blog.aspose.org,cells,ca,code_fence_dropped,1
blog.aspose.org,cells,cs,code_fence_dropped,1
blog.aspose.org,cells,da,code_fence_dropped,1
blog.aspose.org,cells,de,code_fence_dropped,1
blog.aspose.org,cells,hr,code_fence_dropped,1
blog.aspose.org,cells,hu,code_fence_dropped,1
blog.aspose.org,cells,id,code_fence_dropped,1
blog.aspose.org,cells,id,double_period,1
blog.aspose.org,email,ru,code_fence_dropped,1
blog.aspose.org,font,bg,double_period,1
blog.aspose.org,font,hr,double_period,1
blog.aspose.org,note,ar,code_fence_dropped,1
blog.aspose.org,note,bg,code_fence_dropped,1
blog.aspose.org,note,ca,code_fence_dropped,1
blog.aspose.org,note,cs,code_fence_dropped,1
blog.aspose.org,note,da,code_fence_dropped,1
blog.aspose.org,note,de,code_fence_dropped,1
blog.aspose.org,note,hr,code_fence_dropped,1
blog.aspose.org,note,hu,code_fence_dropped,1
blog.aspose.org,note,id,code_fence_dropped,1
docs.aspose.org,3d,ar,title_mismatch,1
docs.aspose.org,3d,ca,title_mismatch,1
docs.aspose.org,3d,cs,title_mismatch,1
docs.aspose.org,3d,da,title_mismatch,1
docs.aspose.org,3d,es,title_mismatch,1
docs.aspose.org,3d,fa,title_mismatch,1
docs.aspose.org,3d,fi,title_mismatch,1
docs.aspose.org,3d,fr,title_mismatch,1
docs.aspose.org,3d,he,title_mismatch,1
docs.aspose.org,3d,hi,title_mismatch,1
docs.aspose.org,3d,hr,title_mismatch,1
docs.aspose.org,3d,hu,title_mismatch,1
docs.aspose.org,3d,id,title_mismatch,1
docs.aspose.org,3d,ja,title_mismatch,1
docs.aspose.org,3d,ko,title_mismatch,1
docs.aspose.org,3d,lt,title_mismatch,1
docs.aspose.org,3d,nl,title_mismatch,1
docs.aspose.org,3d,no,title_mismatch,1
docs.aspose.org,3d,pl,title_mismatch,1
docs.aspose.org,3d,ro,title_mismatch,1
docs.aspose.org,3d,sk,title_mismatch,1
docs.aspose.org,3d,sv,title_mismatch,1
docs.aspose.org,3d,th,title_mismatch,1
docs.aspose.org,3d,tr,title_mismatch,1
docs.aspose.org,3d,uk,title_mismatch,1
docs.aspose.org,3d,vi,title_mismatch,1
docs.aspose.org,3d,zh,title_mismatch,1
docs.aspose.org,barcode,es,double_period,1
docs.aspose.org,barcode,fi,link_path_corrupted,1
docs.aspose.org,barcode,he,double_period,1
docs.aspose.org,barcode,hr,link_path_corrupted,1
docs.aspose.org,barcode,ko,title_mismatch,1
docs.aspose.org,barcode,lt,title_mismatch,1
docs.aspose.org,barcode,pl,title_mismatch,1
docs.aspose.org,barcode,sr,double_period,1
docs.aspose.org,barcode,sr,title_mismatch,1
docs.aspose.org,barcode,sv,title_mismatch,1
docs.aspose.org,barcode,th,double_period,1
docs.aspose.org,barcode,th,title_mismatch,1
docs.aspose.org,barcode,tr,title_mismatch,1
docs.aspose.org,barcode,uk,title_mismatch,1
docs.aspose.org,barcode,vi,title_mismatch,1
docs.aspose.org,barcode,zh,title_mismatch,1
docs.aspose.org,cells,ar,title_mismatch,1
docs.aspose.org,cells,bg,double_period,1
docs.aspose.org,cells,bg,title_mismatch,1
docs.aspose.org,cells,ca,code_fence_dropped,1
docs.aspose.org,cells,ca,title_mismatch,1
docs.aspose.org,cells,cs,double_period,1
docs.aspose.org,cells,cs,title_mismatch,1
docs.aspose.org,cells,da,double_period,1
docs.aspose.org,cells,da,title_mismatch,1
docs.aspose.org,cells,de,double_period,1
docs.aspose.org,cells,de,title_mismatch,1
docs.aspose.org,cells,el,double_period,1
docs.aspose.org,cells,fr,title_mismatch,1
docs.aspose.org,cells,hr,double_period,1
docs.aspose.org,cells,ko,title_mismatch,1
docs.aspose.org,cells,ms,title_mismatch,1
docs.aspose.org,cells,ru,code_fence_dropped,1
docs.aspose.org,cells,sk,double_period,1
docs.aspose.org,cells,th,code_fence_dropped,1
docs.aspose.org,cells,tr,title_mismatch,1
docs.aspose.org,cells,uk,code_fence_dropped,1
docs.aspose.org,cells,zh,title_mismatch,1
docs.aspose.org,email,ar,double_period,1
docs.aspose.org,email,ar,title_mismatch,1
docs.aspose.org,email,bg,double_period,1
docs.aspose.org,email,bg,title_mismatch,1
docs.aspose.org,email,ca,double_period,1
docs.aspose.org,email,ca,title_mismatch,1
docs.aspose.org,email,cs,double_period,1
docs.aspose.org,email,cs,title_mismatch,1
docs.aspose.org,email,da,double_period,1
docs.aspose.org,email,da,title_mismatch,1
docs.aspose.org,email,de,title_mismatch,1
docs.aspose.org,email,el,double_period,1
docs.aspose.org,email,el,title_mismatch,1
docs.aspose.org,email,es,code_fence_dropped,1
docs.aspose.org,email,es,double_period,1
docs.aspose.org,email,es,title_mismatch,1
docs.aspose.org,email,fa,code_fence_dropped,1
docs.aspose.org,email,fa,double_period,1
docs.aspose.org,email,fi,code_fence_dropped,1
docs.aspose.org,email,fi,double_period,1
docs.aspose.org,email,fr,code_fence_dropped,1
docs.aspose.org,email,fr,double_period,1
docs.aspose.org,email,fr,title_mismatch,1
docs.aspose.org,email,he,code_fence_dropped,1
docs.aspose.org,email,he,double_period,1
docs.aspose.org,email,hi,code_fence_dropped,1
docs.aspose.org,email,hi,double_period,1
docs.aspose.org,email,hr,double_period,1
docs.aspose.org,email,hu,code_fence_dropped,1
docs.aspose.org,email,hu,double_period,1
docs.aspose.org,email,id,code_fence_dropped,1
docs.aspose.org,email,id,double_period,1
docs.aspose.org,email,it,code_fence_dropped,1
docs.aspose.org,email,it,double_period,1
docs.aspose.org,email,ja,code_fence_dropped,1
docs.aspose.org,email,ko,code_fence_dropped,1
docs.aspose.org,email,lt,code_fence_dropped,1
docs.aspose.org,email,lt,double_period,1
docs.aspose.org,email,lv,code_fence_dropped,1
docs.aspose.org,email,lv,double_period,1
docs.aspose.org,email,ms,code_fence_dropped,1
docs.aspose.org,email,ms,double_period,1
docs.aspose.org,email,nl,code_fence_dropped,1
docs.aspose.org,email,nl,double_period,1
docs.aspose.org,email,no,code_fence_dropped,1
docs.aspose.org,email,no,double_period,1
docs.aspose.org,email,pl,code_fence_dropped,1
docs.aspose.org,email,pl,double_period,1
docs.aspose.org,email,pt,double_period,1
docs.aspose.org,email,ro,code_fence_dropped,1
docs.aspose.org,email,ro,double_period,1
docs.aspose.org,email,ru,code_fence_dropped,1
docs.aspose.org,email,ru,double_period,1
docs.aspose.org,email,sk,code_fence_dropped,1
docs.aspose.org,email,sk,double_period,1
docs.aspose.org,email,sr,code_fence_dropped,1
docs.aspose.org,email,sr,double_period,1
docs.aspose.org,email,sv,double_period,1
docs.aspose.org,email,th,code_fence_dropped,1
docs.aspose.org,email,th,double_period,1
docs.aspose.org,email,tr,double_period,1
docs.aspose.org,email,tr,title_mismatch,1
docs.aspose.org,email,uk,code_fence_dropped,1
docs.aspose.org,email,uk,double_period,1
docs.aspose.org,email,vi,double_period,1
docs.aspose.org,email,zh,code_fence_dropped,1
docs.aspose.org,font,ar,title_mismatch,1
docs.aspose.org,font,bg,title_mismatch,1
docs.aspose.org,font,ca,title_mismatch,1
docs.aspose.org,font,cs,link_path_corrupted,1
docs.aspose.org,font,el,title_mismatch,1
docs.aspose.org,font,es,title_mismatch,1
docs.aspose.org,font,fa,link_path_corrupted,1
docs.aspose.org,font,fa,title_mismatch,1
docs.aspose.org,font,fi,link_path_corrupted,1
docs.aspose.org,font,fr,title_mismatch,1
docs.aspose.org,font,he,title_mismatch,1
docs.aspose.org,font,hi,title_mismatch,1
docs.aspose.org,font,hr,title_mismatch,1
docs.aspose.org,font,hu,title_mismatch,1
docs.aspose.org,font,ko,link_path_corrupted,1
docs.aspose.org,font,ko,title_mismatch,1
docs.aspose.org,font,lt,link_path_corrupted,1
docs.aspose.org,font,lt,title_mismatch,1
